ticker,horizon,model,realized_ann_vol,vol_error,sharpe,max_drawdown,mean_leverage,turnover,var_violation_rate,var_p_uc,var_p_ind,var_p_cc,var_mean_level
BTC-USD,5,garch11,0.10258251772941422,0.002582517729414216,0.7256429486689991,-0.2685327985519367,0.2202398854713599,0.008056094568456972,,,,,
BTC-USD,5,gbm_gated,0.10576532690492728,0.005765326904927273,0.612326383522503,-0.28902136498923026,0.23293900358018366,0.03638172490887838,,,,,
BTC-USD,5,gbm_pooled,0.10449445951192629,0.004494459511926285,0.6752830413031566,-0.28010115441044003,0.2297561001258168,0.023317364019564836,,,,,
BTC-USD,5,har,0.10351797047506972,0.003517970475069715,0.7224810348026838,-0.27310649185528324,0.2252539054376279,0.010930384653577893,,,,,
BTC-USD,5,regime_features,0.1051125105884825,0.0051125105884824995,0.7047177810830562,-0.2824283386688127,0.23112939637356586,0.02032968554931241,,,,,
BTC-USD,5,regime_gate_shuffle,0.10163823561991064,0.0016382356199106385,0.6869470685674169,-0.2769497452892601,0.22327311713949094,0.032998233576064816,,,,,
BTC-USD,5,regime_normal,0.10387843596230716,0.00387843596230715,0.6828603230344289,-0.29497525703636773,0.23020766278367483,0.029201615069427856,,,,,
BTC-USD,5,regime_shrunk,0.10421101948862313,0.0042110194886231245,0.6854178347013684,-0.28319033663510396,0.22995128831428935,0.01905560068317954,,,,,
BTC-USD,5,regime_single,0.10492148749275557,0.004921487492755561,0.679423031828986,-0.2824691364124472,0.2303847010450499,0.01855781639661206,,,,,
BTC-USD,5,ridge,0.10492148749275557,0.004921487492755561,0.679423031828986,-0.2824691364124472,0.2303847010450499,0.01855781639661206,,,,,
BTC-USD,5,rw_vol,0.1513997008461579,0.051399700846157886,0.7628059328514113,-0.3462883411174166,0.33175129035094036,0.07288009205900445,,,,,
BTC-USD,20,ewma,0.09319620210235532,0.006803797897644681,0.7319195616767197,-0.24893746246305315,0.19926704261025618,0.002670974448180033,,,,,
BTC-USD,20,garch11,0.09174017281194745,0.008259827188052557,0.7204148409513031,-0.24102733655275044,0.19316199150091057,0.004283921110296266,,,,,
BTC-USD,20,gbm_gated,0.09472770325577796,0.005272296744222041,0.6464924584834777,-0.256134137887819,0.2028097455685295,0.02058340570043859,,,,,
BTC-USD,20,gbm_pooled,0.0938047448843783,0.006195255115621703,0.6225031685396435,-0.26468171215221714,0.20150856572416742,0.016620168044206983,,,,,
BTC-USD,20,har,0.09177934741058062,0.008220652589419383,0.7139587880920828,-0.24408582423363634,0.19588431013066934,0.007019782175508768,,,,,
BTC-USD,20,regime_features,0.09256756054482837,0.0074324394551716355,0.6540253137798682,-0.25795077672554034,0.1980480650855167,0.013301313785233446,,,,,
BTC-USD,20,regime_gate_shuffle,0.09054115678879623,0.009458843211203771,0.6106048590999318,-0.2504553914436436,0.19201831568332547,0.023017759900679807,,,,,
BTC-USD,20,regime_normal,0.09098956640223155,0.009010433597768458,0.6505913225065928,-0.25635957289543476,0.19543492381685335,0.016678528201417627,,,,,
BTC-USD,20,regime_shrunk,0.09190183372623155,0.008098166273768456,0.6643133393693769,-0.2524992832874071,0.19685726162490783,0.010988068127098748,,,,,
BTC-USD,20,regime_single,0.09275081340220329,0.00724918659779672,0.6647095378526915,-0.2537514405937349,0.1983128882902995,0.009403797614963034,,,,,
BTC-USD,20,ridge,0.09275081340220329,0.00724918659779672,0.6647095378526915,-0.2537514405937349,0.1983128882902995,0.009403797614963034,,,,,
BTC-USD,20,rw_vol,0.11443148226268947,0.014431482262689463,0.7203888367611022,-0.3041648463261444,0.2554307723587175,0.01061916101344064,,,,,
