dgp,has_true_regimes,rep,horizon,rmse_gated,rmse_pooled,improvement_pct,uncond_vol,excess_persistence_no_vol,state_recovery_ari,sep_ratio,monotone,mean_self_transition,excess_persistence,n_states_used,state_entropy,redundancy_acc,redundancy_base_rate
garch11,False,4,1,0.006114882652612868,0.006099321101243168,-0.25513579481047494,0.007125315219577836,0.08750601622006388,,2.4740180869375523,True,0.6689278400244275,0.3355945066910942,3,1.0914137751902615,0.9526479750778816,0.5981308411214953
garch11,False,4,5,0.004167766801255546,0.004134446703673182,-0.8059143089874938,0.007125315219577836,0.08750601622006388,,2.4740180869375523,True,0.6689278400244275,0.3355945066910942,3,1.0914137751902615,0.9526479750778816,0.5981308411214953
garch11,False,4,20,0.0036534396979100714,0.0036508115022741796,-0.07198935453815167,0.007125315219577836,0.08750601622006388,,2.4740180869375523,True,0.6689278400244275,0.3355945066910942,3,1.0914137751902615,0.9526479750778816,0.5981308411214953
garch11,False,5,1,0.007263970199033047,0.007245363683220744,-0.25680582267240365,0.008473419331510051,0.07045590505985029,,2.687722684523444,True,0.6712120626759305,0.33787872934259716,3,1.0771928681493537,0.9557632398753894,0.5121495327102804
garch11,False,5,5,0.0048791648419591735,0.004760753429942663,-2.4872410167635377,0.008473419331510051,0.07045590505985029,,2.687722684523444,True,0.6712120626759305,0.33787872934259716,3,1.0771928681493537,0.9557632398753894,0.5121495327102804
garch11,False,5,20,0.004265590086374157,0.0041996069837414,-1.5711732761710226,0.008473419331510051,0.07045590505985029,,2.687722684523444,True,0.6712120626759305,0.33787872934259716,3,1.0771928681493537,0.9557632398753894,0.5121495327102804
garch11,False,6,1,0.010067945298822911,0.009880527276059384,-1.8968423195151018,0.009781120688230106,0.12043361199400755,,3.657309553933653,True,0.6911647249340502,0.3578313916007169,3,1.0985706693058477,0.9246105919003115,0.36884735202492214
garch11,False,6,5,0.007165040594882297,0.007019098292684099,-2.0792172457580747,0.009781120688230106,0.12043361199400755,,3.657309553933653,True,0.6911647249340502,0.3578313916007169,3,1.0985706693058477,0.9246105919003115,0.36884735202492214
garch11,False,6,20,0.006935661328816852,0.006562711709653565,-5.682858483859485,0.009781120688230106,0.12043361199400755,,3.657309553933653,True,0.6911647249340502,0.3578313916007169,3,1.0985706693058477,0.9246105919003115,0.36884735202492214
garch11,False,8,1,0.0073555927995680144,0.007290146929501585,-0.8977304668796824,0.009338616178582018,0.18282453151197411,,4.696754868066893,True,0.9668927710955474,0.633559437762214,3,1.0015745321878802,0.946417445482866,0.5981308411214953
garch11,False,8,5,0.004946189631165983,0.00480362120202944,-2.9679365449613444,0.009338616178582018,0.18282453151197411,,4.696754868066893,True,0.9668927710955474,0.633559437762214,3,1.0015745321878802,0.946417445482866,0.5981308411214953
garch11,False,8,20,0.00439707753986236,0.004210270015051054,-4.43694879766615,0.009338616178582018,0.18282453151197411,,4.696754868066893,True,0.9668927710955474,0.633559437762214,3,1.0015745321878802,0.946417445482866,0.5981308411214953
garch11,False,7,1,0.00516386623062275,0.005140593178935663,-0.45273085959129244,0.006842278095473291,0.06890336901171967,,2.087211752302423,True,0.644655134645678,0.31132180131234466,3,1.0502264871410885,0.9395638629283489,0.3987538940809969
garch11,False,7,5,0.0034508785267504827,0.0034108081848747657,-1.1748049055766048,0.006842278095473291,0.06890336901171967,,2.087211752302423,True,0.644655134645678,0.31132180131234466,3,1.0502264871410885,0.9395638629283489,0.3987538940809969
garch11,False,7,20,0.0027062310414146633,0.002634700826369478,-2.7149274152599507,0.006842278095473291,0.06890336901171967,,2.087211752302423,True,0.644655134645678,0.31132180131234466,3,1.0502264871410885,0.9395638629283489,0.3987538940809969
garch11,False,11,1,0.006850064418528967,0.006859748400248006,0.14117109191190155,0.009713428763245054,0.11317117402078862,,3.148959881120021,True,0.711608631812488,0.3782752984791546,3,1.0861084307287074,0.946417445482866,0.4785046728971963
garch11,False,11,5,0.004539514816033974,0.004544938618542819,0.11933720043471097,0.009713428763245054,0.11317117402078862,,3.148959881120021,True,0.711608631812488,0.3782752984791546,3,1.0861084307287074,0.946417445482866,0.4785046728971963
garch11,False,11,20,0.003992157045454249,0.0038827891894057187,-2.816734329716983,0.009713428763245054,0.11317117402078862,,3.148959881120021,True,0.711608631812488,0.3782752984791546,3,1.0861084307287074,0.946417445482866,0.4785046728971963
iid_t,False,1,1,0.0098586598018051,0.009845949366908836,-0.12909303534489353,0.010608602253188534,-0.01251621912297908,,1.4403744584097335,True,0.7349828049659068,0.4016494716325734,2,0.6955629351951162,0.92398753894081,0.6629283489096574
iid_t,False,1,5,0.0075949939781056975,0.007570352096934137,-0.32550508689734964,0.010608602253188534,-0.01251621912297908,,1.4403744584097335,True,0.7349828049659068,0.4016494716325734,2,0.6955629351951162,0.92398753894081,0.6629283489096574
iid_t,False,1,20,0.006066759459727766,0.006012035653237953,-0.9102375575623842,0.010608602253188534,-0.01251621912297908,,1.4403744584097335,True,0.7349828049659068,0.4016494716325734,2,0.6955629351951162,0.92398753894081,0.6629283489096574
garch11,False,9,1,0.006414336927155248,0.006374476808493696,-0.6253080818874459,0.008180953428433405,0.11144147033034922,,2.616678586701118,True,0.6896416786183708,0.35630834528503746,3,1.09490086549699,0.9619937694704049,0.3557632398753894
garch11,False,9,5,0.0043189917383007455,0.004227306499405961,-2.1688807969724544,0.008180953428433405,0.11144147033034922,,2.616678586701118,True,0.6896416786183708,0.35630834528503746,3,1.09490086549699,0.9619937694704049,0.3557632398753894
garch11,False,9,20,0.0039061149997070828,0.0036747827808939833,-6.295126340959454,0.008180953428433405,0.11144147033034922,,2.616678586701118,True,0.6896416786183708,0.35630834528503746,3,1.09490086549699,0.9619937694704049,0.3557632398753894
garch11,False,10,1,0.006954178696304896,0.006938154571003655,-0.23095659137099087,0.00822236148131246,0.08982705724580435,,2.928012591412038,True,0.6770443611808311,0.3437110278474978,3,1.0650102031644246,0.9707165109034268,0.557632398753894
garch11,False,10,5,0.004646610176850899,0.004540667117940025,-2.333204706689393,0.00822236148131246,0.08982705724580435,,2.928012591412038,True,0.6770443611808311,0.3437110278474978,3,1.0650102031644246,0.9707165109034268,0.557632398753894
garch11,False,10,20,0.003930418790779903,0.0039531930576039995,0.5760980172797251,0.00822236148131246,0.08982705724580435,,2.928012591412038,True,0.6770443611808311,0.3437110278474978,3,1.0650102031644246,0.9707165109034268,0.557632398753894
